Locus Tag	Name	FDR	logFC	Fitness
SL1344_0939	dpaL	4.5e-05	-6.100446496	2
SL1344_0940	SL1344_0940	2.06e-06	-15	2
SL1344_0942	SL1344_0942	0.346536607	1.767106504	0
SL1344_0946	recEa	0.881004093	-0.241282671	0
SL1344_0948	SL1344_0948	0.009243013	-3.990911026	2
SL1344_0952	SL1344_0952	6.46e-06	-6.17363731	2
SL1344_0956	SL1344_0956	3.37e-07	-15	2
SL1344_0962	SL1344_0962	0.930534182	0.127140135	0
SL1344_0964	SL1344_0964	4.7e-07	-15	2
SL1344_0969	SL1344_0969	0.385388647	0.982480048	0
SL1344_0971	SL1344_0971	0.527386469	0.654189834	0
SL1344_0972	SL1344_0972	0.638123984	0.607737531	0
SL1344_0978	SL1344_0978	0.953535276	-0.090844323	0
SL1344_0980	SL1344_0980	0.406866588	1.239301508	0
SL1344_0982	SL1344_0982	6.71e-05	-5.917722316	2
SL1344_0983	sodCa	0.39729756	1.984428976	0
SL1344_0984	SL1344_0984	1.46e-06	-15	2
SL1344_0986	SL1344_0986	0.852678827	0.125176123	0
SL1344_0987	SL1344_0987	0.3130261	1.293323219	0
SL1344_0988	SL1344_0988	0.057328769	-2.09420669	0
SL1344_0991	sseI	3.67e-07	-2.751891756	2
SL1344_0992	SL1344_0992	1.91e-09	-15	2
SL1344_0993	SL1344_0993	3.02e-08	-6.65468791	2
SL1344_0995	gtgE	1.46e-06	-15	2
SL1344_0996	gtgF	2.14e-05	-4.353481106	2
SL1344_0997	pepN	0.213764393	-1.50375865	0
SL1344_0998	pyrD	2.37e-05	-15	2
SL1344_0999	ycbW	9.25e-07	-5.763688687	2
SL1344_1001	rlmL	0.12762894	1.579190825	0
SL1344_1002	uup	0.993421536	-0.024029851	0
SL1344_1004	pqiB	0.863879256	-0.343800275	0
SL1344_1008	lonH	0.001208092	-2.967970506	2
SL1344_1009	ycbG	0.007653438	-3.284877292	2
SL1344_1013	yccS	0.542299871	1.505357361	0
SL1344_1015	helD	0.144898849	-1.480190179	0
SL1344_1017	yccT	0.002164379	-5.488410686	2
SL1344_1022	SL1344_1022	0.259223123	2.117479592	0
SL1344_1025	yccA	0.177424004	1.790028628	0
SL1344_1026	pipA	5.19e-06	-15	2
SL1344_1030	sopB	2.7e-07	-15	2
SL1344_1031	orfX	5.98e-10	-15	2
SL1344_1033	pipD	6.21e-08	-15	2
SL1344_1034	copS	1.46e-08	-15	2
SL1344_1037	hpaC	0.519930188	0.993475784	0
SL1344_1044	hpaH	0.515821185	0.99092049	0
SL1344_1045	hpaI	0.760672634	0.400805018	0
SL1344_1046	hpaX	0.738590332	-0.435849245	0
SL1344_1048	SL1344_1048	0.126778491	-1.664567641	0
SL1344_1053	scsB	0.310198202	-1.360871548	0
SL1344_1056	agp	0.833559899	0.321078401	0
SL1344_1058	wrbA	0.570462015	-0.688166153	0
SL1344_1059	ymdF	0.877205879	0.202637055	0
SL1344_1060	ycdC	0.244183551	1.689980739	0
SL1344_1061	SL1344_1061	0.440659402	-0.923485938	0
SL1344_1062	putA	0.175190929	-15	0
SL1344_1063	putP	0.014392363	-3.11856196	2
SL1344_1065	SL1344_1065	0.002664652	-1.919912093	2
SL1344_1066	SL1344_1066	0.2556301	2.766755052	0
SL1344_1068	SL1344_1068	0.001752668	-15	2
SL1344_1071	SL1344_1071	7.02e-09	-15	2
SL1344_1076	csgG	2.72e-18	-5.898402703	2
SL1344_1077	csgF	3.79e-06	-15	2
SL1344_1080	csgB	7.37e-08	-15	2
SL1344_1081	csgA	1.66e-07	-15	2
SL1344_1082	csgC	1.68e-08	-3.48340884	2
SL1344_1084	SL1344_1084	0.420548959	-0.922779663	0
SL1344_1085	ymdC	0.791161425	-0.253539081	0
SL1344_1086	mdoC	5.52e-09	-3.454410367	2
SL1344_1087	mdoG	0.030426924	-2.222286996	2
SL1344_1088	mdoH	0.910613613	-0.168909328	0
SL1344_1093	yceA	0.042640118	-2.722466024	2
SL1344_1095	yceJ	0.04636019	-1.915970105	2
SL1344_1097	solA	0.007307199	-3.20461772	2
SL1344_1098	bssS	0.994605378	-0.043929408	0
SL1344_1099	dinI	0.075889695	2.277282086	0
SL1344_1100	pyrC	1.55e-09	-15	2
SL1344_1104	rimJ	0.422936862	1.040993839	0
SL1344_1105	yceH	0.722418639	0.916038749	0
SL1344_1106	mviM	0.624981835	0.722053639	0
SL1344_1108	flgN	0.001223774	-15	2
SL1344_1111	flgB	0.065497233	-2.825445673	0
SL1344_1112	flgC	0.283862883	-1.356905902	0
SL1344_1117	flgH	0.08879645	-2.114370558	0
SL1344_1118	flgI	0.082920144	-15	0
SL1344_1120	flgK	4.54e-06	-5.613941568	2
SL1344_1121	flgL	0.705644006	-0.713477241	0
SL1344_1122	rne	0.007599408	-2.413448628	2
SL1344_1123	rluC	0.255778243	2.516160154	0
SL1344_1125	SL1344_1125	0.108551716	-1.896495424	0
SL1344_1134	fabF	8.63e-06	-15	2
SL1344_1139	ycfH	0.972715279	-0.067513668	0
SL1344_1140	ptsG	0.028310065	-2.453476895	2
SL1344_1141	fhuE	0.11009899	1.892756963	0
SL1344_1144	ycfM	0.557422627	-1.035405336	0
SL1344_1146	nagZ	0.963102483	-0.081986317	0
SL1344_1148	ndh	0.543056438	0.773389002	0
SL1344_1149	ycfJ	0.831215876	0.283158525	0
SL1344_1150	ycfQ	0.038514477	3.775224368	1
SL1344_1153	mfd	0.323735669	1.634735401	0
SL1344_1161	sifA	6.54e-07	-15	2
SL1344_1162	potB	0.210123882	2.677342315	0
SL1344_1165	SL1344_1165	1.28e-30	-15	2
SL1344_1167	ycfD	0.532913362	0.965418227	0
SL1344_1168	phoQ	0.055111138	-15	0
SL1344_1176	icdA	0.001752668	-15	2
SL1344_1177	SL1344_1177	1.16e-06	-15	2
SL1344_1181	envE	5.19e-06	-15	2
SL1344_1187	SL1344_1187	0.113572201	-1.619962571	0
SL1344_1188	SL1344_1188	7.37e-08	-15	2
SL1344_1191	SL1344_1191	0.047114737	-2.145963206	2
SL1344_1196	SL1344_1196	1	-0.285113992	0
SL1344_1200	SL1344_1200	6.15e-21	-5.923190081	2
SL1344_1201	SL1344_1201	1.54e-08	-15	2
SL1344_1204	aroQ	2.15e-10	-3.244386789	2
SL1344_1205	yeaS	0.050253753	-2.198904068	0
SL1344_1214	yeaN	0.184557987	1.658573632	0
SL1344_1217	yeaK	0.17170187	-1.928452191	0
SL1344_1218	yeaJ	5.35e-09	-15	2
SL1344_1220	yeaG	0.615528965	-1.198904068	0
SL1344_1222	SL1344_1222	0.539626033	-0.531669117	0
SL1344_1224	yeaD	0.779662626	-0.450632037	0
SL1344_1229	ansA	0.579033951	0.73674552	0
SL1344_1230	sppA	0.002837689	-3.144456284	2
SL1344_1232	selD	0.873637082	0.226355814	0
SL1344_1233	topB	1.01e-08	-7.243298188	2
SL1344_1239	astA	0.123102948	-2.066453772	0
SL1344_1243	SL1344_1243	5.92e-05	-15	2
SL1344_1247	celA	1.57e-05	-15	2
SL1344_1249	celC	0.0021941	-3.929845875	2
SL1344_1253	katE	0.191406426	-15	0
SL1344_1255	ydjN	0.805855896	0.340970543	0
SL1344_1259	SL1344_1259	0.911921934	-0.17516942	0
SL1344_1261	pfkB	0.861030093	0.541406841	0
SL1344_1262	ydiY	0.423782629	0.919127949	0
SL1344_1263	SL1344_1263	8.21e-07	-15	2
SL1344_1266	rfc	7.94e-05	-15	2
SL1344_1277	nlpC	0.447632913	-0.941303549	0
SL1344_1278	ydiV	2.32e-06	-3.187844655	2
SL1344_1279	ydiU	0.915990415	-0.154986952	0
SL1344_1281	aroH	0.332486801	2.211083236	0
SL1344_1282	ydiA	0.005854757	-3.95734939	2
SL1344_1283	pps	0.048924821	-2.237525362	2
SL1344_1284	ydiD	0.070005993	-2.362134417	0
SL1344_1286	ydiS	0.061023021	-2.709098801	0
SL1344_1289	ydiP	2.61e-06	-15	2
SL1344_1290	ydiO	0.000609087	-15	2
SL1344_1291	ydiF	0.001560306	-6.040206322	2
SL1344_1292	aroD	3.06e-15	-4.829423365	2
SL1344_1299	ydiJ	0.081851253	-2.05150655	0
SL1344_1302	SL1344_1302	3.57e-07	-15	2
SL1344_1303	sufA	1.27e-06	-5.734956969	2
SL1344_1304	sufB	0.44078493	2.069287722	0
SL1344_1306	sufD	0.133061658	2.321288177	0
SL1344_1307	sufS	0.893211386	0.267334512	0
SL1344_1308	ynhA	0.329534584	-1.115648565	0
SL1344_1312	pykF	0.113250156	-1.734454375	0
SL1344_1313	orf48	0.894967015	-0.205757739	0
SL1344_1314	orf32	0.00102096	-2.959166282	2
SL1344_1316	orf408	0.041346692	2.945887112	1
SL1344_1317	ttrA	0.179447544	1.393592105	0
SL1344_1319	ttrB	1	0.002215555	0
SL1344_1323	orf319	0.249508041	-1.315656315	0
SL1344_1325	ssrB	7.47e-19	-6.15646838	2
SL1344_1334	sseC	6.52e-13	-4.058707899	2
SL1344_1336	sseE	2.25e-08	-15	2
SL1344_1339	sseG	1.53e-25	-6.0381103	2
SL1344_1348	ssaV	4.56e-06	-15	2
SL1344_1352	ssaQ	5.55e-07	-15	2
SL1344_1360	ydhC	0.400907164	1.00040474	0
SL1344_1364	ydhO	0.42065334	-0.97504026	0
SL1344_1367	gloA	0.229676687	1.717117539	0
SL1344_1368	nemA	0.772399691	0.544439096	0
SL1344_1373	SL1344_1373	0.536380212	0.744632124	0
SL1344_1378	anmK	0.748189867	0.432852644	0
SL1344_1384	tppB	0.170123685	2.923147379	0
SL1344_1385	nth	0.963775552	0.089076695	0
SL1344_1388	rnfD	0.490068492	-0.852101305	0
SL1344_1389	rnfC	0.236219727	-1.253669872	0
SL1344_1393A	blr	0.730358498	0.452292131	0
SL1344_1394	ydgJ	0.106323808	-2.114206904	0
SL1344_1395	add	0.176914026	2.908499848	0
SL1344_1396	ydgA	0.006454361	-3.601002512	2
SL1344_1397	manA	2.91e-05	-15	2
SL1344_1401	tus	0.240829982	1.437974193	0
SL1344_1403	SL1344_1403	0.233272714	1.27502712	0
SL1344_1404	ompN	4.35e-10	-3.27942431	2
SL1344_1407	ydgI	1.62e-08	-15	2
SL1344_1409	pntA	0.929681392	0.137237886	0
SL1344_1410	pntB	0.821760172	-0.387665712	0
SL1344_1416	ynfM	0.985816857	0.042984529	0
SL1344_1417	ynfL	0.286533686	-1.224259643	0
SL1344_1419	bioDb	0.839578712	0.27660729	0
SL1344_1420	clcB	0.286533686	1.145854735	0
SL1344_1423	SL1344_1423	0.267913091	1.185361082	0
SL1344_1424	SL1344_1424	0.467093997	0.879545029	0
SL1344_1426	SL1344_1426	0.291299461	1.152003093	0
SL1344_1428	dmsA2	0.640182527	0.577055657	0
SL1344_1429	dmsA1	0.024778072	-2.502520285	2
SL1344_1433	ynfB	0.000390913	-3.684330896	2
SL1344_1435	rspA	0.676207713	-0.621137069	0
SL1344_1437	ydfJ	1.54e-27	-15	2
SL1344_1441	ydfG	0.349576432	1.041299629	0
SL1344_1442	dcp	0.594760036	-0.752769272	0
SL1344_1446	ydeE	0.000168198	-15	2
SL1344_1448	marB	0.661996951	1.255846586	0
SL1344_1451	marC	0.279227567	1.238990045	0
SL1344_1452	sotB	0.423885102	-1.025137001	0
SL1344_1454	yneI	0.976079617	0.055585228	0
SL1344_1457	SL1344_1457	0.041261823	2.103085179	1
SL1344_1458	SL1344_1458	3.89e-06	-4.274192196	2
SL1344_1459	SL1344_1459	0.021893419	-15	2
SL1344_1461	SL1344_1461	0.037921507	-1.389924107	2
SL1344_1465	hyaD2	0.292813354	-1.337006345	0
SL1344_1466	hyaC2	0.006984085	-3.402995673	2
SL1344_1467	hyaB2	0.006454361	-3.601002512	2
SL1344_1469	SL1344_1469	1.81e-09	-15	2
SL1344_1470	SL1344_1470	1.58e-06	-6.813613913	2
SL1344_1471	SL1344_1471	2.32e-12	-5.526835566	2
SL1344_1475	SL1344_1475	0.020827259	-2.099989042	2
SL1344_1476	SL1344_1476	0.209216369	1.473521274	0
SL1344_1478	SL1344_1478	0.832683379	-0.292013473	0
SL1344_1483	SL1344_1483	0.104663227	-2.033166864	0
SL1344_1485	SL1344_1485	6.52e-07	-6.899343787	2
SL1344_1486	SL1344_1486	0.201573914	-1.464046137	0
SL1344_1487	SL1344_1487	0.846053697	-0.288029959	0
SL1344_1489	SL1344_1489	0.285431424	1.337076033	0
SL1344_1492	hdeB	8.21e-07	-15	2
SL1344_1493	osmC	8.97e-09	-6.201906557	2
SL1344_1496	sfcA	0.418427347	-1.057071374	0
SL1344_1498	fdnI	0.850060418	-0.418792221	0
SL1344_1500	fdnG	0.986629145	-0.043625843	0
SL1344_1502	yddG	3.78e-05	-5.983175377	2
SL1344_1505	smvA	0.15490826	-1.950224956	0
SL1344_1508	narZ	0.524432509	-0.761095261	0
SL1344_1515	ansP	0.934213791	0.123024026	0
SL1344_1518	yncD	0.144898849	-2.137503524	0
SL1344_1519	yncC	1	-0.448684288	0
SL1344_1520	yncB	0.364941143	1.011934126	0
SL1344_1525	srfB	0.057187818	-1.897166133	0
SL1344_1526	srfC	0.080394997	-1.779406921	0
SL1344_1531	ugtL	1.12e-08	-15	2
SL1344_1533	yncJ	0.000661252	-15	2
SL1344_1536	SL1344_1536	0.156016473	1.413365778	0
SL1344_1538	tehB	7.57e-06	-15	2
SL1344_1540	ydcK	0.229444852	-1.390045556	0
SL1344_1543	SL1344_1543	0.003025346	-3.073373186	2
SL1344_1545	SL1344_1545	0.150472877	-1.853768582	0
SL1344_1547	SL1344_1547	0.720552334	-0.46623541	0
SL1344_1548	SL1344_1548	0.079924314	-1.846371512	0
SL1344_1550	SL1344_1550	1.57e-07	-15	2
SL1344_1551	SL1344_1551	9.78e-07	-15	2
SL1344_1552	ydcG	0.524178903	-1.409121776	0
SL1344_1553	SL1344_1553	0.593704922	0.650215995	0
SL1344_1557	adhC	1.03e-06	-15	2
SL1344_1558	SL1344_1558	2.91e-05	-15	2
SL1344_1567	SL1344_1567	2.56e-24	-8.037391683	2
SL1344_1568	SL1344_1568	0.000291547	-5.143762514	2
SL1344_1571	hrpA	0.500745558	-0.935869663	0
SL1344_1574	ydbL	0.008598223	-3.42129649	2
SL1344_1576	ydbH	0.280324958	-1.362879804	0
SL1344_1581	nifJ	2.7e-07	-15	2
SL1344_1582	ynaF	0.096905338	-2.105794664	0
SL1344_1583	SL1344_1583	0.002421999	-4.479011988	2
SL1344_1585	ydaO	0.035682908	-2.123999259	2
SL1344_1586	dbpA	0.766384809	0.386058432	0
SL1344_1588	SL1344_1588	3.57e-07	-15	2
SL1344_1591	fnr	0.273737032	1.640159713	0
SL1344_1594	ynaI	6.09e-20	-5.690984193	2
SL1344_1599	SL1344_1599	5.63e-24	-6.136347759	2
SL1344_1602	SL1344_1602	6.54e-07	-15	2
SL1344_1605	SL1344_1605	0.190068187	-1.50626605	0
SL1344_1610	ycjI	0.548311056	0.755120503	0
SL1344_1612	tpx	1.89e-06	-2.381263651	2
SL1344_1613	tyrR	0.003820888	-4.026723093	2
SL1344_1614	ycjF	0.705369002	1.327709202	0
SL1344_1615	ycjX	0.003664056	-1.824808035	2
SL1344_1624	sapC	0.00416516	-2.246226647	2
SL1344_1625	sapD	0.048364421	-15	2
SL1344_1627	SL1344_1627	2.12e-06	-2.956309265	2
SL1344_1632	yciW	0.791518043	-0.87184877	0
SL1344_1633	rnb	0.100788109	-2.257797757	0
SL1344_1634	yciR	0.63521882	0.594501295	0
SL1344_1636	yciT	0.591650679	-0.685952813	0
SL1344_1642	pgpB	0.042200963	2.376716791	1
SL1344_1646	topA	1.37e-05	-15	2
SL1344_1651	yciL	0.338661852	-1.120637012	0
SL1344_1653	trpH	0.588289556	0.714771132	0
SL1344_1655	trpD	0.297064479	2.988152084	0
SL1344_1656	trpC	0.011740371	-2.73947245	2
SL1344_1657	trpB	0.502799659	-0.818082284	0
SL1344_1658	trpA	0.66766875	0.55084013	0
SL1344_1664	SL1344_1664	0.196129372	-1.809728632	0
SL1344_1667	yciA	0.565775798	-0.886313838	0
SL1344_1677	oppA	0.127298907	-2.318485684	0
SL1344_1680	adh	2.7e-07	-15	2
SL1344_1683	galU	0.13866187	-15	0
SL1344_1684	hnr	0.00494163	-2.692598767	2
SL1344_1687	purU	0.860209115	-0.307006676	0
SL1344_1688	SL1344_1688	1.01e-08	-3.7749001	2
SL1344_1690	narJ	0.081862372	1.756668466	0
SL1344_1691	narH	0.247291076	-1.342189945	0
SL1344_1692	narG	0.815209654	-0.317700116	0
SL1344_1693	narK	0.319148246	1.099085972	0
SL1344_1694	narX	0.001645465	-3.257797757	2
SL1344_1696	ychP	0.927661505	0.464891553	0
SL1344_1701	ychA	0.359591078	2.067766093	0
SL1344_1703	hemK	0.06786342	-2.56999822	0
SL1344_1704	prfA	0.966171471	-0.106146927	0
SL1344_1709	ychM	0.123077278	1.83566908	0
SL1344_1715	SL1344_1715	0.364303094	-1.361175497	0
SL1344_1716	hyaC	0.811554945	-0.346561692	0
SL1344_1720	appC	0.640975258	1.195509833	0
SL1344_1725	ymgE	2.19e-06	-15	2
SL1344_1729	cvrA	0.378215654	0.990129756	0
SL1344_1730	alr-a	0.331614348	-1.477880018	0
SL1344_1731	dadA	0.624766336	0.643031085	0
SL1344_1732	ycgB	0.624766336	-0.779750461	0
SL1344_1734	nhaB	0.608238617	-0.671888917	0
SL1344_1737	SL1344_1737	0.951066349	-0.096093263	0
SL1344_1742	minC	6.06e-11	-15	2
SL1344_1747	fadD	0.712837125	1.123688202	0
SL1344_1748	yeaY	0.290622218	2.192669122	0
SL1344_1750	yoaA	0.138032649	1.975529359	0
SL1344_1753	pabB	2.18e-07	-15	2
SL1344_1755	sdaA	0.107567697	2.634820115	0
SL1344_1760	SL1344_1760	0.647710864	0.936723814	0
SL1344_1761	SL1344_1761	0.921900343	-0.173813087	0
SL1344_1762	SL1344_1762	0.446738708	0.875750436	0
SL1344_1763	yebN	0.052539539	-2.188177662	0
SL1344_1767	yobF	0.215912876	1.343830197	0
SL1344_1771	kdgR	0.694383244	-0.501241435	0
SL1344_1772	SL1344_1772	0.036029429	-2.554563021	2
SL1344_1774	prc	0.000342794	-5.722466024	2
SL1344_1777	yebS	0.393617692	-1.002071194	0
SL1344_1778	SL1344_1778	0.000181046	-3.47020609	2
SL1344_1790	SL1344_1790	1.35e-05	-6.591221491	2
SL1344_1808	SL1344_1808	0.499121336	0.79621371	0
SL1344_1809	yobA	0.709919402	0.918889518	0
SL1344_1813	opdB	0.805855896	0.341204197	0
SL1344_1817	purT	0.625224335	-0.619159277	0
SL1344_1818	eda	1.72e-25	-7.895153918	2
SL1344_1820	zwf	0.389636132	0.992038714	0
SL1344_1822	pykA	0.849816536	0.36786507	0
SL1344_1824	yebA	0.071468059	-1.999763279	0
SL1344_1825	znuA	1.48e-05	-4.391549146	2
SL1344_1827	znuB	0.000854076	-3.539036759	2
SL1344_1832	yebB	0.282238231	-1.493087173	0
SL1344_1839	yecN	0.102857739	1.920037004	0
SL1344_1845	SL1344_1845	0.283741297	1.157071507	0
SL1344_1846	SL1344_1846	0.206332605	-1.35242499	0
SL1344_1848	flhAa	0.047598271	-2.627747367	2
SL1344_1850	cheZ	0.090880275	-1.935869663	0
SL1344_1852	cheB	8.3e-18	-4.510936466	2
SL1344_1853	cheR	0.019166033	-1.75428563	2
SL1344_1855	cheW	0.951055455	0.09877648	0
SL1344_1857	motB	0.171108878	-3.520832163	0
SL1344_1859	flhC	8.02e-05	-2.434371442	2
SL1344_1862	otsA	6.38e-05	-15	2
SL1344_1864	araH	0.38644458	1.164962816	0
SL1344_1865	ftnB	0.08735122	-1.866922309	0
SL1344_1868	ftn	0.40342033	-0.962773846	0
SL1344_1871	yecA	0.000114667	-4.416604794	2
SL1344_1872	SL1344_1872	3.12e-05	-15	2
SL1344_1873	SL1344_1873	1.54e-14	-4.673779996	2
SL1344_1874A	SL1344_1874A	0.938969268	-0.184212652	0
SL1344_1876	uvrC	0.302024269	-1.145955188	0
SL1344_1877	sirA	0.594760036	0.649092838	0
SL1344_1878	yecF	2.61e-06	-15	2
SL1344_1879	sdiA	2.13e-08	-15	2
SL1344_1883	fliY	2.96e-06	-15	2
SL1344_1884	fliZ	2.46e-07	-5.876975974	2
SL1344_1885	fliA	0.025129554	-3.81033878	2
SL1344_1887	fliB	1.01e-07	-15	2
SL1344_1888	fliC	0.045917453	-2.403521788	2
SL1344_1889	fliD	2.01e-05	-2.712230199	2
SL1344_1890	fliS	0.147753295	-1.796144899	0
SL1344_1894	yedE	0.362674614	-1.105794664	0
SL1344_1898	fliF	0.00053996	-3.239650411	2
SL1344_1903	fliK	0.06411482	-2.584795222	0
SL1344_1904	fliL	0.049363111	-2.761840263	2
SL1344_1905	fliM	1.65e-05	-5.27690658	2
SL1344_1906	fliN	1.37e-05	-15	2
SL1344_1910	fliR	1.85e-07	-15	2
SL1344_1919	vsr	0.63446436	-0.603673232	0
SL1344_1923	ompS	1	0.352319076	0
SL1344_1925	umuC	0.154756691	-1.901922331	0
SL1344_1926	umuD	0.482147428	0.821877494	0
SL1344_1927A	SL1344_1927A	0.464383362	-1.096334335	0
SL1344_1930	SL1344_1930	1.34e-20	-7.026177074	2
SL1344_1936	SL1344_1936	0.310865126	-1.503651637	0
SL1344_1937	SL1344_1937	0.354376499	1.086029819	0
SL1344_1938	SL1344_1938	0.185242064	-0.662768361	0
SL1344_1940	SL1344_1940	0.457340156	-0.85847963	0
SL1344_1941	SL1344_1941	0.370701649	1.063384951	0
SL1344_1943	SL1344_1943	0.584312499	0.663592408	0
SL1344_1947	SL1344_1947	0.657313383	0.597140759	0
SL1344_1949	SL1344_1949	0.903802921	0.172949252	0
SL1344_1950	SL1344_1950	0.80923845	-0.332170599	0
SL1344_1955	rzpR	0.440822825	0.587826368	0
SL1344_1958	SL1344_1958	0.032236491	3.587174815	1
SL1344_1961	SL1344_1961	0.616237603	0.643111861	0
SL1344_1962	SL1344_1962	0.377715908	0.997738271	0
SL1344_1964	SL1344_1964	0.172715001	-1.430229615	0
SL1344_1966	SL1344_1966	0.859520637	0.283748587	0
SL1344_1968	SL1344_1968	0.938949544	-0.113352624	0
SL1344_1970	SL1344_1970	0.180541652	-1.626656327	0
SL1344_1974	SL1344_1974	1.7e-11	-4.767684287	2
SL1344_1976	SL1344_1976	9.34e-07	-6.023332504	2
SL1344_1981	SL1344_1981	0.070330048	-1.828954459	0
SL1344_1982	SL1344_1982	4.28e-09	-15	2
SL1344_1983	SL1344_1983	5.56e-08	-15	2
SL1344_1990	yeeO	0.000499632	-2.231481083	2
SL1344_1991	erfK	0.989195866	0.042471456	0
SL1344_1993	cobS	0.522973984	1.543262775	0
SL1344_1995	cbiP	0.671408027	-0.532411682	0
SL1344_1998	cbiN	0.377659738	2.002447216	0
SL1344_2001	cbiK	0.662088411	0.549944517	0
SL1344_2004	cbiG	0.847048812	-0.270329646	0
SL1344_2008	cbiD	0.982261063	0.045021514	0
SL1344_2009	cbiC	0.707464731	0.665580961	0
SL1344_2010	cbiB	0.934256891	-0.429516997	0
SL1344_2012	pocR	0.127268818	-15	0
SL1344_2013	pduF	5.85e-06	-15	2
SL1344_2015	pduB	0.341946362	1.049023445	0
SL1344_2016	dhaB	0.860690428	-0.7774403	0
SL1344_2019	pduG	0.640975258	0.610531164	0
SL1344_2022	pduK	0.035889848	2.639438598	1
SL1344_2025	pduN	0.501252082	0.80521204	0
SL1344_2026	pduO	0.256879443	-1.274455101	0
SL1344_2028	pduQ	0.058543111	2.974869956	0
SL1344_2029	pduS	0.178719926	1.370028322	0
SL1344_2031	pduU	0.772399691	0.386058432	0
SL1344_2034	pduX	0.314118	1.705891533	0
SL1344_2036	yeeA	0.551925266	0.716366193	0
SL1344_2040	phsB	0.449908832	-0.925338995	0
SL1344_2043	sopA	5.27e-06	-4.947842304	2
SL1344_2044	sbcB	0.557207502	-0.784572561	0
SL1344_2045	yeeF	0.456652312	1.239668945	0
SL1344_2045A	yoeI	0.459098515	1.087902233	0
SL1344_2046	yeeY	0.772399691	1.005778429	0
SL1344_2047	yeeZ	0.55910552	-0.766588578	0
SL1344_2048	hisG	0.021591611	2.785688492	1
SL1344_2049	hisD	0.831532801	-0.443140879	0
SL1344_2050	hisC	0.705567379	0.479545061	0
SL1344_2052	hisH	0.186721319	-1.843675964	0
SL1344_2054	hisF	0.724000402	-0.476438044	0
SL1344_2055	hisI	0.116272114	1.567123991	0
SL1344_2056	wzzB	0.823028557	-0.302901789	0
SL1344_2057	udg	1.09e-06	-15	2
SL1344_2058	gnd	0.440286753	1.030318117	0
SL1344_2059	rfbP	6.65e-16	-5.411906094	2
SL1344_2060	rfbK	2.44e-26	-8.438082586	2
SL1344_2061	cpsB2	8.65e-24	-9.0364381	2
SL1344_2062	rfbN	9.98e-22	-5.867333308	2
SL1344_2063	rfbU	7.99e-20	-15	2
SL1344_2065	rfbX	0.038295154	-15	2
SL1344_2066	rfbJ	0.074997578	-15	0
SL1344_2067	rfbH	4.02e-10	-5.692794505	2
SL1344_2068	rfbG	2.25e-08	-15	2
SL1344_2069	rfbF	0.000212413	-15	2
SL1344_2070	rfbI	8.19e-12	-15	2
SL1344_2071	rfbC	3.96e-18	-6.558650757	2
SL1344_2072	rfbA	9.07e-18	-15	2
SL1344_2073	rfbD	5.36e-19	-6.500736789	2
SL1344_2074	rfbB	4.03e-06	-15	2
SL1344_2075	galF	0.122330995	2.794605166	0
SL1344_2077	wcaL	0.115504833	-1.853407502	0
SL1344_2078	wcaK	0.038591441	-2.245197721	2
SL1344_2079	wzx	0.983812187	0.041877531	0
SL1344_2081	cpsG	0.39034727	0.975550592	0
SL1344_2082	cpsB	0.000421417	-4.579725852	2
SL1344_2083	wcaI	0.041456442	2.283056722	1
SL1344_2086	gmd	0.938695925	-0.123729678	0
SL1344_2089	wcaD	0.004927426	-3.158262084	2
SL1344_2093	wzc	0.000103951	-1.938974093	2
SL1344_2097	asmA	0.70972372	-0.497127903	0
SL1344_2100	yegE	0.263379279	-1.376031756	0
SL1344_2101	alkA	0.930952417	0.125191863	0
SL1344_2102	yegD	0.06411482	-2.584795222	0
SL1344_2104	yegN	0.346847654	1.54690145	0
SL1344_2105	yegO	0.312894742	-1.215205881	0
SL1344_2106	yegB	0.923032554	0.139418465	0
SL1344_2107	baeS	0.533921536	-0.840450098	0
SL1344_2108	baeR	0.212002644	-1.288979413	0
SL1344_2109	SL1344_2109	4.77e-05	-15	2
SL1344_2110	SL1344_2110	0.467019132	-1.256619566	0
SL1344_2111	SL1344_2111	0.557414868	-0.28535697	0
SL1344_2119	yegT	0.382215075	1.36713757	0
SL1344_2121	yegV	0.591650679	0.766598687	0
SL1344_2125	SL1344_2125	0.901889768	0.176605067	0
SL1344_2127	stcC	4.66e-23	-7.048099833	2
SL1344_2130	yehE	0.000109696	-2.452052073	2
SL1344_2133	yehR	0.744199587	-0.886407105	0
SL1344_2134	SL1344_2134	0.502799659	1.163003464	0
SL1344_2136	yehT	0.336198619	-1.152109857	0
SL1344_2141	yehX	0.282118511	-0.613012758	0
SL1344_2142	yehY	0.566312272	-0.754953877	0
SL1344_2144	bglX	0.523617898	-0.961662799	0
SL1344_2146	pbpG	0.817417655	0.308356075	0
SL1344_2147	yohC	0.428528763	-0.992453191	0
SL1344_2150	yohG	0.136622347	-1.263243975	0
SL1344_2151	yohI	0.502799659	-0.80524022	0
SL1344_2152	SL1344_2152	0.600525087	-0.726244537	0
SL1344_2153	SL1344_2153	0.340125169	1.53317534	0
SL1344_2156	SL1344_2156	0.116272114	1.890674211	0
SL1344_2161	sanA	0.112768938	-1.589419249	0
SL1344_2164	yeiA	0.44247991	-0.903448185	0
SL1344_2166	mglA	1.53e-06	-4.26040994	2
