Locus Tag	Name	FDR	logFC	Fitness
SL1344_0881	ybjZ	0.794330268	0.841018574	0
SL1344_0882	cspD	0.925939064	-0.32814422	0
SL1344_0884	clpA	0.310463281	-1.448409447	0
SL1344_0887	SL1344_0887	0.935243072	-0.275426298	0
SL1344_0890	SL1344_0890	0.450216336	1.508645133	0
SL1344_0895	cydD	5.1e-10	-15	2
SL1344_0896	trxB	0.000419822	-3.826435541	2
SL1344_0897	lrp	0.961505079	2.085082349	0
SL1344_0898	ftsK	9.94e-08	-15	2
SL1344_0902	dmsA	0.751317202	0.993468298	0
SL1344_0904	dmsC	0.84085579	0.957372454	0
SL1344_0906	ycaM	6.91e-11	-15	2
SL1344_0907	pflA	2.15e-09	-8.206108779	2
SL1344_0909	sopD2	0.003195561	-3.198287231	2
SL1344_0910	pflB	4.74e-11	-9.234867772	2
SL1344_0911	focA	9.99e-11	-15	2
SL1344_0912	ycaO	0.685359442	1.088740824	0
SL1344_0913	ycaP	0.916860229	-0.41456978	0
SL1344_0915	aroA	4.2e-10	-15	2
SL1344_0920	rec2	0.738444477	0.970107213	0
SL1344_0923	ycaQ	0.797084569	0.847124423	0
SL1344_0930	mukE	0.731933561	-1.094467947	0
SL1344_0932	ycbB	0.757179985	0.933932257	0
SL1344_0934	ycbL	0.893211175	0.612081073	0
SL1344_0935	aspC	0.87210821	-0.471654335	0
SL1344_0936	ompF	0.868074497	0.646667664	0
SL1344_0939	dpaL	3.85e-07	-5.79269162	2
SL1344_0940	SL1344_0940	1.2e-08	-15	2
SL1344_0942	SL1344_0942	0.82453028	0.754156809	0
SL1344_0946	recEa	0.217796761	-1.646723398	0
SL1344_0948	SL1344_0948	0.109503977	-2.04977023	0
SL1344_0952	SL1344_0952	5.87e-07	-5.820527517	2
SL1344_0956	SL1344_0956	1.75e-08	-8.510502215	2
SL1344_0962	SL1344_0962	0.847630069	-0.53981581	0
SL1344_0964	SL1344_0964	3.73e-10	-15	2
SL1344_0969	SL1344_0969	0.578319926	1.274714382	0
SL1344_0971	SL1344_0971	0.834899332	0.741070996	0
SL1344_0972	SL1344_0972	0.905037855	0.513160372	0
SL1344_0978	SL1344_0978	0.540147492	1.345632946	0
SL1344_0980	SL1344_0980	0.617871751	1.196239721	0
SL1344_0982	SL1344_0982	0.041793425	-2.276269154	2
SL1344_0983	sodCa	0.968960871	0.275198437	0
SL1344_0984	SL1344_0984	0.426350837	-1.278140652	0
SL1344_0986	SL1344_0986	0.894342291	0.758127245	0
SL1344_0987	SL1344_0987	0.6481622	1.148831873	0
SL1344_0988	SL1344_0988	0.56425787	-1.065381265	0
SL1344_0991	sseI	8.11e-10	-9.080058599	2
SL1344_0992	SL1344_0992	0.000186825	-4.050004877	2
SL1344_0993	SL1344_0993	0.035439053	-2.411462	2
SL1344_0995	gtgE	0.184399371	-1.759355997	0
SL1344_0996	gtgF	0.41585031	-1.497909534	0
SL1344_0997	pepN	0.952717207	0.32748556	0
SL1344_0998	pyrD	0.000823173	-3.673848848	2
SL1344_0999	ycbW	0.237061214	-1.599830027	0
SL1344_1001	rlmL	0.575018151	1.284390161	0
SL1344_1002	uup	0.952821146	0.336905152	0
SL1344_1004	pqiB	0.869484142	0.663217148	0
SL1344_1008	lonH	0.230926896	-1.643316229	0
SL1344_1009	ycbG	0.070752762	-2.142830878	0
SL1344_1013	yccS	0.956571137	0.312970391	0
SL1344_1015	helD	0.660898814	-0.943225387	0
SL1344_1017	yccT	0.922277462	-0.319088323	0
SL1344_1022	SL1344_1022	0.97836283	-0.09923671	0
SL1344_1025	yccA	0.473178364	-1.198362061	0
SL1344_1026	pipA	0.245249443	-1.595390301	0
SL1344_1029	pipC	1.39e-09	-9.042222694	2
SL1344_1030	sopB	1.77e-10	-15	2
SL1344_1031	orfX	1.39e-05	-4.993366528	2
SL1344_1033	pipD	2.26e-07	-5.884388992	2
SL1344_1034	copS	8.33e-05	-4.124900771	2
SL1344_1037	hpaC	0.934228574	0.423413118	0
SL1344_1038	hpaB	0.731515295	0.986065161	0
SL1344_1044	hpaH	0.906604231	0.513257221	0
SL1344_1045	hpaI	0.981547694	0.590801966	0
SL1344_1046	hpaX	0.769675069	0.91313798	0
SL1344_1048	SL1344_1048	0.979992466	0.418089649	0
SL1344_1053	scsB	0.753722588	0.940741613	0
SL1344_1056	agp	0.982900601	-0.070649833	0
SL1344_1058	wrbA	0.288576552	-1.52169898	0
SL1344_1059	ymdF	0.931788458	0.563344348	0
SL1344_1060	ycdC	0.84085579	0.732799385	0
SL1344_1061	SL1344_1061	0.573189077	2.912282741	0
SL1344_1062	putA	0.816212592	0.794057834	0
SL1344_1063	putP	0.79088708	-0.674154879	0
SL1344_1065	SL1344_1065	0.008106771	-2.883411045	2
SL1344_1066	SL1344_1066	0.92928352	0.448607934	0
SL1344_1068	SL1344_1068	0.003825499	-3.950775582	2
SL1344_1071	SL1344_1071	0.004993955	-3.076494855	2
SL1344_1076	csgG	0.014006565	-2.827500341	2
SL1344_1077	csgF	0.000111686	-4.25549757	2
SL1344_1080	csgB	9.06e-10	-15	2
SL1344_1081	csgA	7.16e-09	-7.086016054	2
SL1344_1082	csgC	2.57e-06	-6.349743477	2
SL1344_1084	SL1344_1084	0.696974307	1.236313238	0
SL1344_1085	ymdC	0.885485501	1.246560257	0
SL1344_1086	mdoC	0.286356023	-1.511426484	0
SL1344_1087	mdoG	1.8e-05	-4.848421271	2
SL1344_1088	mdoH	8.17e-10	-15	2
SL1344_1093	yceA	0.860314059	-0.699765176	0
SL1344_1095	yceJ	0.914820408	0.544202897	0
SL1344_1097	solA	0.48118951	1.809133961	0
SL1344_1098	bssS	0.86055029	0.728262624	0
SL1344_1099	dinI	0.874706755	0.899648267	0
SL1344_1100	pyrC	2.58e-05	-4.503833122	2
SL1344_1104	rimJ	0.84085579	0.736004956	0
SL1344_1105	yceH	0.308757873	1.937948854	0
SL1344_1106	mviM	0.39339411	1.942703177	0
SL1344_1108	flgN	0.983383916	1.071629209	0
SL1344_1111	flgB	1	0.050367055	0
SL1344_1112	flgC	0.357865446	1.667453	0
SL1344_1117	flgH	0.956955776	-0.151334197	0
SL1344_1118	flgI	0.305040396	2.26688528	0
SL1344_1120	flgK	0.841998008	-0.764693434	0
SL1344_1121	flgL	0.984440414	-0.067984882	0
SL1344_1122	rne	1.89e-10	-8.392054282	2
SL1344_1123	rluC	0.322681011	-1.450526012	0
SL1344_1125	SL1344_1125	0.857750218	0.692681407	0
SL1344_1134	fabF	2.51e-06	-5.459702412	2
SL1344_1139	ycfH	0.84432124	0.706377924	0
SL1344_1140	ptsG	0.903035801	0.526021501	0
SL1344_1141	fhuE	0.479499973	1.473740014	0
SL1344_1144	ycfM	0.528093126	-1.121535199	0
SL1344_1146	nagZ	0.4952168	-1.171372987	0
SL1344_1148	ndh	0.547207722	-1.083162029	0
SL1344_1149	ycfJ	0.973053855	0.255747323	0
SL1344_1150	ycfQ	0.47167105	1.555358592	0
SL1344_1152	ycfS	0.994131322	-0.041268775	0
SL1344_1153	mfd	0.751317202	-0.747461568	0
SL1344_1157	ycfX	0.944554966	0.513226395	0
SL1344_1161	sifA	0.002312573	-3.356565399	2
SL1344_1162	potB	0.788193199	0.871824696	0
SL1344_1165	SL1344_1165	1.26e-09	-9.063755856	2
SL1344_1167	ycfD	0.777700137	0.89636365	0
SL1344_1168	phoQ	4.2e-05	-4.957143523	2
SL1344_1176	icdA	0.001446058	-4.372463554	2
SL1344_1177	SL1344_1177	7.09e-07	-6.330753568	2
SL1344_1179	envF	3.11e-09	-15	2
SL1344_1181	envE	1.32e-06	-5.615317671	2
SL1344_1187	SL1344_1187	0.965569716	0.293996139	0
SL1344_1188	SL1344_1188	5.29e-11	-15	2
SL1344_1191	SL1344_1191	0.000390838	-3.956417729	2
SL1344_1196	SL1344_1196	0.705269155	-0.86786237	0
SL1344_1200	SL1344_1200	0.000320258	-4.066467098	2
SL1344_1201	SL1344_1201	1.43e-09	-15	2
SL1344_1204	aroQ	0.363661818	-1.39224743	0
SL1344_1205	yeaS	0.946942385	-0.233429446	0
SL1344_1214	yeaN	0.746327639	0.962232277	0
SL1344_1217	yeaK	0.407585068	1.586729142	0
SL1344_1218	yeaJ	1.02e-09	-15	2
SL1344_1220	yeaG	0.903017512	-0.538987606	0
SL1344_1222	SL1344_1222	0.827655945	1.168053886	0
SL1344_1224	yeaD	0.818099319	0.880932447	0
SL1344_1229	ansA	0.887759277	0.579582168	0
SL1344_1230	sppA	0.458190313	1.488961529	0
SL1344_1232	selD	0.843213805	-0.565277422	0
SL1344_1233	topB	0.62358107	1.211454975	0
SL1344_1239	astA	0.936572206	-0.264722033	0
SL1344_1243	SL1344_1243	6.42e-09	-15	2
SL1344_1247	celA	0.017307205	-2.725369133	2
SL1344_1249	celC	0.649122048	-0.95150495	0
SL1344_1251	celF	0.903438332	-0.597494612	0
SL1344_1253	katE	1	-0.034505114	0
SL1344_1255	ydjN	0.892772133	0.568394784	0
SL1344_1259	SL1344_1259	0.936479573	0.430062073	0
SL1344_1261	pfkB	0.746628574	0.969714636	0
SL1344_1262	ydiY	0.782158105	0.875608275	0
SL1344_1263	SL1344_1263	2.89e-09	-15	2
SL1344_1266	rfc	6.85e-08	-15	2
SL1344_1277	nlpC	1	0.034751782	0
SL1344_1278	ydiV	0.135760825	-1.901958153	0
SL1344_1279	ydiU	0.876294616	0.624340185	0
SL1344_1281	aroH	0.834899332	-0.599944777	0
SL1344_1282	ydiA	0.778424855	-0.915503708	0
SL1344_1283	pps	0.444648711	-1.262599446	0
SL1344_1284	ydiD	0.810315352	0.825705486	0
SL1344_1286	ydiS	0.913446815	0.514084002	0
SL1344_1289	ydiP	6.85e-08	-15	2
SL1344_1290	ydiO	3.11e-09	-15	2
SL1344_1291	ydiF	0.000111692	-4.334824495	2
SL1344_1292	aroD	1.22e-09	-15	2
SL1344_1293	aroE	0.000111686	-4.266639935	2
SL1344_1299	ydiJ	0.789683878	0.879561983	0
SL1344_1302	SL1344_1302	0.000466952	-3.80495884	2
SL1344_1303	sufA	0.79799223	-0.643687548	0
SL1344_1304	sufB	0.908527629	0.540738389	0
SL1344_1306	sufD	0.811010216	-0.62966091	0
SL1344_1307	sufS	1	0.119154395	0
SL1344_1308	ynhA	0.251883156	-1.617529398	0
SL1344_1312	pykF	0.073524487	-2.178805745	0
SL1344_1313	orf48	0.915564398	-0.337339372	0
SL1344_1314	orf32	0.917844659	-0.324293438	0
SL1344_1316	orf408	0.679273858	1.088449905	0
SL1344_1317	ttrA	0.940356423	-0.238445064	0
SL1344_1319	ttrB	0.757092843	-0.749795603	0
SL1344_1323	orf319	0.667936999	1.123788115	0
SL1344_1325	ssrB	8.47e-11	-15	2
SL1344_1334	sseC	0.003689588	-3.207365623	2
SL1344_1335	sseD	7.19e-10	-15	2
SL1344_1336	sseE	2.14e-09	-8.860151441	2
SL1344_1339	sseG	1.92e-10	-15	2
SL1344_1348	ssaV	0.004464137	-3.210589544	2
SL1344_1352	ssaQ	1.53e-10	-15	2
SL1344_1360	ydhC	1	0.214119117	0
SL1344_1364	ydhO	0.799664508	-0.650599198	0
SL1344_1367	gloA	0.968960871	0.30766771	0
SL1344_1368	nemA	0.968960871	-0.163549796	0
SL1344_1371	ydhF	0.925939064	-0.299134173	0
SL1344_1373	SL1344_1373	0.753745005	1.250495894	0
SL1344_1378	anmK	0.962925452	-0.167545129	0
SL1344_1384	tppB	0.871271057	0.644110313	0
SL1344_1385	nth	0.904374869	-0.383308194	0
SL1344_1386	rnfE	0.00173937	-3.286465054	2
SL1344_1388	rnfD	0.470754801	-1.350181663	0
SL1344_1389	rnfC	0.001865214	-3.453414429	2
SL1344_1391	rnfA	1	0.075226814	0
SL1344_1393A	blr	0.868074497	0.649551879	0
SL1344_1394	ydgJ	0.628025634	1.187971518	0
SL1344_1395	add	0.782158105	0.889178222	0
SL1344_1396	ydgA	0.88262932	0.651101821	0
SL1344_1397	manA	4.86e-05	-4.491689152	2
SL1344_1401	tus	0.99815993	-0.088575334	0
SL1344_1403	SL1344_1403	0.734605996	0.981079871	0
SL1344_1404	ompN	6.49e-08	-6.454631182	2
SL1344_1407	ydgI	0.169725392	-1.745046214	0
SL1344_1409	pntA	0.759909577	1.8298157	0
SL1344_1410	pntB	0.816904354	-0.628669001	0
SL1344_1416	ynfM	0.97497254	-0.120917309	0
SL1344_1417	ynfL	0.94071477	-0.267894271	0
SL1344_1419	bioDb	0.881283705	0.593396644	0
SL1344_1420	clcB	0.49553702	1.439748105	0
SL1344_1423	SL1344_1423	0.928228517	-0.313590204	0
SL1344_1424	SL1344_1424	0.228328654	1.99332907	0
SL1344_1426	SL1344_1426	0.741717212	0.972015809	0
SL1344_1428	dmsA2	0.782158105	0.888439206	0
SL1344_1429	dmsA1	0.964188807	0.401095699	0
SL1344_1433	ynfB	0.168042724	-1.810832235	0
SL1344_1435	rspA	0.8776366	0.614360415	0
SL1344_1437	ydfJ	4.03e-09	-15	2
SL1344_1438	ydfI	1	0.033953829	0
SL1344_1441	ydfG	0.757872657	0.945805725	0
SL1344_1442	dcp	0.939907107	0.402391329	0
SL1344_1446	ydeE	0.431640167	-1.676957223	0
SL1344_1448	marB	0.435971901	2.218479919	0
SL1344_1451	marC	0.668076813	1.13499268	0
SL1344_1452	sotB	0.821037363	-0.6933426	0
SL1344_1454	yneI	0.952504324	-0.191290605	0
SL1344_1457	SL1344_1457	0.691700098	1.077393025	0
SL1344_1458	SL1344_1458	8.23e-06	-5.139965449	2
SL1344_1459	SL1344_1459	0.00066133	-15	2
SL1344_1461	SL1344_1461	0.984440414	0.205398602	0
SL1344_1465	hyaD2	0.442281295	1.537921732	0
SL1344_1466	hyaC2	0.199212235	-1.746107907	0
SL1344_1467	hyaB2	0.119885582	-1.910020559	0
SL1344_1469	SL1344_1469	1.92e-10	-15	2
SL1344_1470	SL1344_1470	8.78e-05	-4.389148559	2
SL1344_1471	SL1344_1471	2.33e-07	-6.060020846	2
SL1344_1475	SL1344_1475	0.93887751	0.405720961	0
SL1344_1476	SL1344_1476	0.883897911	0.973372263	0
SL1344_1478	SL1344_1478	9.24e-05	-15	2
SL1344_1482	SL1344_1482	4.1e-06	-5.029432526	2
SL1344_1483	SL1344_1483	0.919480682	0.503751051	0
SL1344_1485	SL1344_1485	7.71e-05	-4.295104397	2
SL1344_1486	SL1344_1486	1	0.008517606	0
SL1344_1487	SL1344_1487	0.834484241	-0.576965906	0
SL1344_1489	SL1344_1489	0.885008871	0.603775964	0
SL1344_1492	hdeB	1.03e-05	-4.813136432	2
SL1344_1493	osmC	0.732863959	-1.395024998	0
SL1344_1496	sfcA	0.000304016	-3.829805646	2
SL1344_1498	fdnI	0.875404232	0.657754648	0
SL1344_1500	fdnG	0.271281037	1.87060457	0
SL1344_1502	yddG	0.000299583	-3.905774058	2
SL1344_1505	smvA	0.31468922	1.754417527	0
SL1344_1508	narZ	0.585233567	1.456658488	0
SL1344_1513	nhoA	0.965569716	-0.141703747	0
SL1344_1515	ansP	0.474407406	1.486440329	0
SL1344_1518	yncD	0.763870308	1.271160496	0
SL1344_1519	yncC	2.28e-07	-6.332715096	2
SL1344_1520	yncB	0.552252416	1.343277458	0
SL1344_1525	srfB	0.41585031	-1.279968536	0
SL1344_1526	srfC	0.797084569	1.560833481	0
SL1344_1531	ugtL	0.700900595	-0.86524605	0
SL1344_1533	yncJ	4.29e-08	-15	2
SL1344_1536	SL1344_1536	0.702795238	1.05748428	0
SL1344_1538	tehB	0.001015102	-3.732591427	2
SL1344_1540	ydcK	0.818398849	0.791303844	0
SL1344_1543	SL1344_1543	0.933025476	0.689095821	0
SL1344_1545	SL1344_1545	0.0033385	-3.236121812	2
SL1344_1547	SL1344_1547	0.968553803	-0.129726155	0
SL1344_1548	SL1344_1548	0.927460379	0.722368821	0
SL1344_1550	SL1344_1550	2.08e-09	-8.128968199	2
SL1344_1551	SL1344_1551	6.07e-06	-6.500062351	2
SL1344_1552	ydcG	0.001507052	-3.41763492	2
SL1344_1553	SL1344_1553	0.874932896	1.909964682	0
SL1344_1557	adhC	8.83e-10	-15	2
SL1344_1558	SL1344_1558	0.000435974	-4.139431593	2
SL1344_1567	SL1344_1567	8.82e-10	-8.322214275	2
SL1344_1568	SL1344_1568	0.000328831	-3.889430044	2
SL1344_1571	hrpA	0.818099319	0.795673783	0
SL1344_1572	acpD	0.697357569	-0.869625444	0
SL1344_1574	ydbL	1	0.140488111	0
SL1344_1576	ydbH	0.962925452	0.297980389	0
SL1344_1579	SL1344_1579	0.50741	1.428347709	0
SL1344_1581	nifJ	0.000210989	-4.107612186	2
SL1344_1582	ynaF	0.97383131	0.277013445	0
SL1344_1583	SL1344_1583	0.096630822	-2.056066748	0
SL1344_1585	ydaO	0.516107013	-1.150534188	0
SL1344_1586	dbpA	0.635377718	1.178930876	0
SL1344_1588	SL1344_1588	4.43e-07	-15	2
SL1344_1591	fnr	1.96e-09	-7.770514228	2
SL1344_1594	ynaI	1.19e-09	-15	2
SL1344_1599	SL1344_1599	4.56e-06	-15	2
SL1344_1600	SL1344_1600	6.05e-07	-7.720328471	2
SL1344_1602	SL1344_1602	1.38e-07	-15	2
SL1344_1604	SL1344_1604	0.3596539	-1.386178572	0
SL1344_1605	SL1344_1605	0.940356423	0.583959397	0
SL1344_1610	ycjI	0.905454166	0.9130756	0
SL1344_1612	tpx	0.934760483	0.431870089	0
SL1344_1613	tyrR	0.048543561	-2.707504431	2
SL1344_1614	ycjF	0.525103235	1.368933671	0
SL1344_1615	ycjX	0.868756893	-0.493512052	0
SL1344_1624	sapC	9.86e-10	-9.121366579	2
SL1344_1625	sapD	1.81e-09	-15	2
SL1344_1627	SL1344_1627	1.17e-10	-15	2
SL1344_1632	yciW	0.904793742	-0.675317679	0
SL1344_1633	rnb	0.253426004	-1.600712332	0
SL1344_1634	yciR	0.418726866	1.578242333	0
SL1344_1636	yciT	0.805343942	0.832909468	0
SL1344_1637	osmB	0.197267875	-1.692594435	0
SL1344_1642	pgpB	0.655194767	1.15162527	0
SL1344_1646	topA	1.43e-05	-15	2
SL1344_1651	yciL	0.201639932	-1.69235405	0
SL1344_1653	trpH	0.364376264	1.667185128	0
SL1344_1654	trpE	0.874932896	1.098209661	0
SL1344_1655	trpD	0.826948146	-0.581861462	0
SL1344_1656	trpC	0.670260425	-1.398670392	0
SL1344_1657	trpB	0.459479179	-1.205021919	0
SL1344_1658	trpA	0.912116221	-0.339425715	0
SL1344_1664	SL1344_1664	0.794408504	-0.671885732	0
SL1344_1667	yciA	0.997916127	-0.026798701	0
SL1344_1676	oppB	0.309871731	-1.467068983	0
SL1344_1677	oppA	0.610215916	-0.998515351	0
SL1344_1680	adh	2.96e-06	-5.594104813	2
SL1344_1683	galU	1.69e-08	-15	2
SL1344_1684	hnr	0.283717209	-1.567283525	0
SL1344_1687	purU	0.625814633	1.191307225	0
SL1344_1688	SL1344_1688	0.700804784	-0.894461303	0
SL1344_1690	narJ	0.938684095	0.546726284	0
SL1344_1691	narH	0.785876266	-0.695759264	0
SL1344_1692	narG	0.945310092	-0.221825533	0
SL1344_1693	narK	0.697263538	-0.86863398	0
SL1344_1694	narX	0.474576171	1.739243235	0
SL1344_1696	ychP	0.6798902	1.105751735	0
SL1344_1701	ychA	0.401002746	-1.311539865	0
SL1344_1703	hemK	1.28e-06	-5.822840168	2
SL1344_1704	prfA	1	0.552112911	0
SL1344_1709	ychM	0.982900601	0.200866496	0
SL1344_1715	SL1344_1715	0.898962264	0.532786357	0
SL1344_1716	hyaC	0.923614303	-0.495719272	0
SL1344_1720	appC	0.947805491	0.355582331	0
SL1344_1725	ymgE	0.000306368	-3.94733781	2
SL1344_1726	ycgR	0.049886822	-2.318624502	2
SL1344_1729	cvrA	0.42644829	1.551423694	0
SL1344_1730	alr-a	0.49750556	-1.181905735	0
SL1344_1731	dadA	0.926927097	0.446102788	0
SL1344_1732	ycgB	0.97383131	0.264031905	0
SL1344_1734	nhaB	0.877509102	0.620484015	0
SL1344_1737	SL1344_1737	0.99337408	0.166753338	0
SL1344_1742	minC	1.82e-10	-15	2
SL1344_1747	fadD	0.885008871	2.12966893	0
SL1344_1748	yeaY	0.277713208	1.841251588	0
SL1344_1750	yoaA	0.692932884	1.072116093	0
SL1344_1753	pabB	0.751317202	0.955386568	0
SL1344_1755	sdaA	0.309871731	1.764038309	0
SL1344_1760	SL1344_1760	1	0.14561325	0
SL1344_1761	SL1344_1761	0.524594298	-1.471118002	0
SL1344_1762	SL1344_1762	0.984540091	-0.065959233	0
SL1344_1763	yebN	0.259108834	-1.613772612	0
SL1344_1767	yobF	0.094140987	2.468344217	0
SL1344_1770	SL1344_1770	5.63e-08	-7.489786789	2
SL1344_1771	kdgR	0.777700137	0.886052086	0
SL1344_1772	SL1344_1772	0.296080834	-1.514663912	0
SL1344_1774	prc	1.35e-10	-15	2
SL1344_1777	yebS	0.891583098	1.240142301	0
SL1344_1778	SL1344_1778	0.51634671	-1.164914651	0
SL1344_1779	yebU	0.905185277	0.529020273	0
SL1344_1784	sopE2	7e-10	-15	2
SL1344_1789	SL1344_1789	4.82e-08	-6.419927353	2
SL1344_1790	SL1344_1790	0.867468725	-0.520526951	0
SL1344_1808	SL1344_1808	0.709167533	1.037380011	0
SL1344_1809	yobA	0.946727081	0.361616927	0
SL1344_1813	opdB	0.962925452	0.285576058	0
SL1344_1817	purT	0.888923744	0.867443653	0
SL1344_1818	eda	2.46e-10	-15	2
SL1344_1820	zwf	0.868074497	-0.493909073	0
SL1344_1822	pykA	0.892979835	-0.412011298	0
SL1344_1824	yebA	1	0.345725684	0
SL1344_1825	znuA	3.78e-08	-6.374080697	2
SL1344_1826	znuC	2.34e-06	-5.655281655	2
SL1344_1827	znuB	8.25e-11	-15	2
SL1344_1832	yebB	0.938852622	0.417390147	0
SL1344_1839	yecN	0.979614457	-0.083680169	0
SL1344_1845	SL1344_1845	0.86350019	-0.514022479	0
SL1344_1846	SL1344_1846	0.751504387	0.946027039	0
SL1344_1848	flhAa	0.82128478	1.855827895	0
SL1344_1850	cheZ	0.964321047	0.294136903	0
SL1344_1852	cheB	0.953835584	-0.171813319	0
SL1344_1853	cheR	0.961505079	0.37414933	0
SL1344_1855	cheW	0.577700078	1.294488269	0
SL1344_1857	motB	0.75413532	-0.756502848	0
SL1344_1859	flhC	0.003903848	4.138364223	1
SL1344_1862	otsA	0.006618985	-2.960357756	2
SL1344_1864	araH	0.267774938	-1.570679806	0
SL1344_1865	ftnB	0.717334728	1.024877847	0
SL1344_1868	ftn	0.742117643	0.981456507	0
SL1344_1871	yecA	0.936572206	0.428323972	0
SL1344_1872	SL1344_1872	0.062566378	-2.957091409	0
SL1344_1873	SL1344_1873	3.99e-10	-15	2
SL1344_1874	SL1344_1874	2.01e-09	-15	2
SL1344_1874A	SL1344_1874A	0.335117304	1.736703793	0
SL1344_1876	uvrC	0.92460909	0.452669461	0
SL1344_1877	sirA	1	0.393350907	0
SL1344_1878	yecF	0.000385762	-4.082864679	2
SL1344_1879	sdiA	7.63e-06	-5.557602173	2
SL1344_1883	fliY	1	0.10238904	0
SL1344_1884	fliZ	0.782093168	0.878508875	0
SL1344_1885	fliA	0.545393752	3.483636246	0
SL1344_1887	fliB	0.004211284	-3.098309476	2
SL1344_1888	fliC	0.043620224	-2.334769848	2
SL1344_1889	fliD	0.748018109	-0.834443279	0
SL1344_1890	fliS	0.903035801	-0.375986319	0
SL1344_1894	yedE	0.726075581	1.089469636	0
SL1344_1898	fliF	0.994131322	-0.02706235	0
SL1344_1903	fliK	0.456418916	4.349727481	0
SL1344_1904	fliL	0.915564398	1.828055053	0
SL1344_1905	fliM	0.434996967	1.524158992	0
SL1344_1906	fliN	0.240778661	1.949180916	0
SL1344_1910	fliR	0.394539814	-1.426048721	0
SL1344_1919	vsr	0.946942385	-0.210847637	0
SL1344_1923	ompS	0.603444873	1.324871632	0
SL1344_1925	umuC	0.863459544	-0.508541574	0
SL1344_1926	umuD	0.648289428	-0.967542737	0
SL1344_1927A	SL1344_1927A	0.40265468	-1.323807001	0
SL1344_1930	SL1344_1930	1.28e-08	-8.48511201	2
SL1344_1936	SL1344_1936	0.752897314	-0.747500673	0
SL1344_1937	SL1344_1937	0.758023903	0.931428503	0
SL1344_1938	SL1344_1938	0.735460116	0.990747854	0
SL1344_1939	SL1344_1939	0.800081236	0.827160614	0
SL1344_1940	SL1344_1940	0.998366594	-0.012655397	0
SL1344_1941	SL1344_1941	0.954109013	0.542170656	0
SL1344_1943	SL1344_1943	0.790642045	0.865722458	0
SL1344_1947	SL1344_1947	0.961165918	-0.172762104	0
SL1344_1948	SL1344_1948	0.84085579	0.731907565	0
SL1344_1949	SL1344_1949	0.577495309	1.290879134	0
SL1344_1950	SL1344_1950	0.834319958	0.752666031	0
SL1344_1955	rzpR	0.924701796	0.495331576	0
SL1344_1958	SL1344_1958	0.717299735	1.447449744	0
SL1344_1961	SL1344_1961	0.983383916	0.196742332	0
SL1344_1962	SL1344_1962	0.892979835	0.545099733	0
SL1344_1964	SL1344_1964	0.874932896	0.62171892	0
SL1344_1966	SL1344_1966	0.698384898	1.056089931	0
SL1344_1968	SL1344_1968	0.369418166	1.647764574	0
SL1344_1970	SL1344_1970	0.20211324	-2.246598026	0
SL1344_1974	SL1344_1974	0.026358982	-2.504103161	2
SL1344_1976	SL1344_1976	2.72e-10	-9.434023485	2
SL1344_1981	SL1344_1981	0.349050953	-1.39336698	0
SL1344_1982	SL1344_1982	6.51e-10	-9.133769186	2
SL1344_1983	SL1344_1983	9.14e-11	-9.725032519	2
SL1344_1990	yeeO	0.670813624	-0.908695238	0
SL1344_1991	erfK	0.936778401	-0.2701279	0
SL1344_1993	cobS	0.923935239	0.453128263	0
SL1344_1995	cbiP	0.86626674	-0.491565787	0
SL1344_1998	cbiN	0.747500081	0.964238421	0
SL1344_2001	cbiK	0.891583098	4.266652422	0
SL1344_2003	cbiH	0.507490411	1.403996249	0
SL1344_2004	cbiG	0.753287587	0.950947984	0
SL1344_2008	cbiD	0.426463861	1.525779328	0
SL1344_2009	cbiC	0.880355942	0.874764149	0
SL1344_2010	cbiB	0.015104096	3.640042486	1
SL1344_2012	pocR	0.000308467	-5.095464716	2
SL1344_2013	pduF	1.04e-09	-9.105881332	2
SL1344_2015	pduB	0.833065692	0.749514488	0
SL1344_2016	dhaB	0.814358615	-0.692683342	0
SL1344_2019	pduG	0.403915164	1.593473839	0
SL1344_2022	pduK	0.541390681	1.342667716	0
SL1344_2025	pduN	1	0.107118058	0
SL1344_2026	pduO	0.585233567	1.459802913	0
SL1344_2028	pduQ	0.82453028	0.762841361	0
SL1344_2029	pduS	0.335978687	1.71634423	0
SL1344_2031	pduU	0.688264793	1.085492819	0
SL1344_2034	pduX	0.355770095	1.677725149	0
SL1344_2036	yeeA	0.943856437	-0.260850824	0
SL1344_2037	gyrI	0.370405232	1.652028338	0
SL1344_2040	phsB	0.88049698	0.595253885	0
SL1344_2043	sopA	1.49e-06	-6.489440599	2
SL1344_2044	sbcB	0.885831739	-0.419994674	0
SL1344_2045	yeeF	0.91194523	0.508723735	0
SL1344_2045A	yoeI	0.950146188	-0.210442402	0
SL1344_2046	yeeY	0.807925404	0.828156677	0
SL1344_2047	yeeZ	0.203122904	2.043580424	0
SL1344_2048	hisG	0.988706148	0.244078183	0
SL1344_2049	hisD	0.203116736	-1.685361027	0
SL1344_2050	hisC	9e-08	-6.33335356	2
SL1344_2052	hisH	1.58e-09	-15	2
SL1344_2054	hisF	3.19e-05	-4.367819993	2
SL1344_2055	hisI	0.967025233	-0.046896306	0
SL1344_2056	wzzB	0.516867385	2.470483403	0
SL1344_2057	udg	0.367920162	-1.375928148	0
SL1344_2058	gnd	0.746327639	-0.778980825	0
